Time,Segment 1 Max,Segment 1 Min,Segment 1 Mean,Segment 2 Max,Segment 2 Min,Segment 2 Mean,Segment 3 Max,Segment 3 Min,Segment 3 Mean,Segment 4 Max,Segment 4 Min,Segment 4 Mean,Segment Unique Max,Segment Unique Min,Segment Unique Mean,Inverter Enabled,Inverter Torque Request,OCV Estimate,Power Limit,Power Limit Feedback P,Power Limit Feedback I,Power Limit Feedback Torque,PRNDL State,Ready To Drive Buzzer,Brake Light,Enable Drag Reduction,Pump Output,Radiator Output,Battery Fans Output,Vehicle Displacement X,Vehicle Displacement Y,Vehicle Displacement Z,Vehicle Velocity X,Vehicle Velocity Y,Vehicle Velocity Z,Vehicle Acceleration X,Vehicle Acceleration Y,Vehicle Acceleration Z,HV Battery,LV Battery,Dash Speed,APPS Telemetry,BSE Telemetry,Steering Wheel Telemetry,APPS Fault,BSE Fault,STOMPP Fault,Steering Fault,Voltage,Current,State of Charge,Pack Voltage Mean,Pack Voltage Minimum,Pack Voltage Maximum,Pack Voltage Range,Pack Temp Mean,Pack Temp Minimum,Pack Temp Maximum,Pack Temp Range,IMD,AMS,Contactor Status,Cell Voltage Mean,Cell Voltage Max,Cell Voltage Min,Cell Temps Mean,Cell Temps Max,Cell Temps Min,Volumetric Flow Rate,Water Temp Inverter,Water Temp Motor,Water Temp Radiator,Radiator Fan RPM Percentage,LV Voltage,LV State of Charge,LV Current,Voltage Input into DC,Current Input into DC,RPM,Inverter Temp,Motor Temp,Motor Angle,Resolver Angle,Phase A Current,Phase B Current,Phase C Current,BC Voltage,AB Voltage,Output Voltage,Inverter Frequency,Actual Torque,Torque Command,Fault Vector,State Vector,APPS 1 Voltage,APPS 2 Voltage,BSE 1 Voltage,BSE 2 Voltage,Steer Voltage,Suspension 1 Voltage,Suspension 2 Voltage,Front Left Wheel Speed,Front Right Wheel Speed,Back Left Wheel Speed,Back Right Wheel Speed,VCU Acceleration X,VCU Acceleration Y,VCU Acceleration Z,HVC Acceleration X,HVC Acceleration Y,HVC Acceleration Z,PDU Acceleration X,PDU Acceleration Y,PDU Acceleration Z,Front Left Acceleration X,Front Left Acceleration Y,Front Left Acceleration Z,Front Right Acceleration X,Front Right Acceleration Y,Front Right Acceleration Z,Back Left Acceleration X,Back Left Acceleration Y,Back Left Acceleration Z,Back Right Acceleration X,Back Right Acceleration Y,Back Right Acceleration Z,VCU Gyro X,VCU Gyro Y,VCU Gyro Z,HVC Gyro X,HVC Gyro Y,HVC Gyro Z,PDU Gyro X,PDU Gyro Y,PDU Gyro Z,Latitude,Longitude,Speed,Heading,Hour,Minute,Seconds,Year,Month,Day,Milliseconds
2.732509,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.020072,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.236956,0.000000,0.009755,15.102669,0,0,0,0,531.380005,62.129997,3.700000,4.087068,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.087068,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,0.000000,0.100000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.263850,1.102870,0.509288,0.464976,1.337221,0.520517,0.373280,0.517167,0.517167,0.376417,0.376417,1.986721,0.378195,-9.564986,0.000000,0.000000,0.000000,-0.690000,-0.820000,10.020000,-10.380000,-0.590000,-0.020000,0.000000,0.000000,0.000000,0.080000,7.420000,6.620000,-0.120000,-7.300000,6.750000,0.019548,-0.039095,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.020000,0.000000,32.726212,-97.111430,0.100000,185.139999,        21,         6,         7,        24,        10,        12,       700
2.742605,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.019871,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.235836,0.000000,0.009674,15.661240,0,0,0,0,531.380005,62.129997,3.700000,4.087068,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.087068,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,-0.300000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.265512,1.102769,0.503548,0.464321,1.343767,0.508130,0.369554,0.514780,0.514780,0.375055,0.375055,1.977147,0.382982,-9.593710,0.000000,0.000000,0.000000,-0.680000,-0.800000,10.010000,-10.380000,-0.590000,-0.010000,0.000000,0.000000,0.000000,0.080000,7.420000,6.620000,-0.120000,-7.310000,6.750000,0.019548,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.030000,0.000000,32.726212,-97.111430,0.100000,185.139999,        21,         6,         7,        24,        10,        12,       700
2.751431,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.019695,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234856,0.000000,0.009697,15.742882,0,0,0,0,531.380005,62.129997,3.700000,4.087068,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.087068,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,0.400000,-0.500000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.262037,1.096576,0.511151,0.472982,1.344724,0.513165,0.363008,0.512693,0.512693,0.373861,0.373861,1.986721,0.387770,-9.584135,0.000000,0.000000,0.000000,-0.680000,-0.800000,10.020000,-10.370000,-0.600000,-0.010000,0.000000,0.000000,0.000000,0.080000,7.420000,6.630000,-0.110000,-7.300000,6.740000,0.024435,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.040000,-0.040000,0.000000,32.726212,-97.111430,0.100000,185.139999,        21,         6,         7,        24,        10,        12,       700
2.762173,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.020499,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.233757,0.000000,0.009686,15.201485,0,0,0,0,531.380005,62.129997,3.700000,4.087068,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.087068,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,0.400000,-0.500000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.265360,1.100504,0.508684,0.473033,1.338379,0.513518,0.368547,0.510351,0.510351,0.372519,0.372519,1.986721,0.392557,-9.550624,0.000000,0.000000,0.000000,-0.680000,-0.790000,10.010000,-10.389999,-0.580000,-0.020000,0.000000,0.000000,0.000000,0.090000,7.410000,6.630000,-0.110000,-7.310000,6.750000,0.019548,-0.039095,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.040000,0.000000,32.726207,-97.111442,0.090000,185.139999,        21,         6,         7,        24,        10,        12,       800
2.770864,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.021228,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.232760,0.000000,0.009660,15.601089,0,0,0,0,531.380005,62.129997,3.700000,4.087068,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.087068,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,-0.300000,0.200000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.265109,1.100856,0.514475,0.466235,1.343063,0.522229,0.371618,0.508227,0.508227,0.371299,0.371299,1.977147,0.387770,-9.598496,0.000000,0.000000,0.000000,-0.680000,-0.810000,10.010000,-10.360000,-0.580000,-0.020000,0.000000,0.000000,0.000000,0.090000,7.420000,6.610000,-0.110000,-7.320000,6.760000,0.019548,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.030000,0.000000,32.726207,-97.111442,0.090000,185.139999,        21,         6,         7,        24,        10,        12,       800
2.781177,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.021515,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.231656,0.000000,0.009750,15.635460,0,0,0,0,531.380005,61.949997,3.750000,4.086809,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.086809,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,0.400000,1.300000,0.400000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.263951,1.101561,0.510195,0.474795,1.343465,0.515683,0.372827,0.505872,0.505872,0.369944,0.369944,1.967572,0.392557,-9.579348,0.000000,0.000000,0.000000,-0.670000,-0.810000,10.020000,-10.370000,-0.580000,-0.020000,0.000000,0.000000,0.000000,0.090000,7.430000,6.620000,-0.110000,-7.320000,6.740000,0.024435,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.030000,0.000000,32.726207,-97.111442,0.090000,185.139999,        21,         6,         7,        24,        10,        12,       800
2.815127,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.021061,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229402,0.000000,0.009746,15.605385,0,0,0,0,531.380005,61.820000,3.750000,4.086809,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.086809,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,-0.300000,0.100000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.269892,1.099698,0.508180,0.470465,1.343113,0.511051,0.386271,0.501060,0.501060,0.367168,0.367168,1.957998,0.368621,-9.588923,0.000000,0.000000,0.000000,-0.680000,-0.810000,9.980000,-10.380000,-0.570000,-0.020000,0.000000,0.000000,0.000000,0.090000,7.420000,6.620000,-0.120000,-7.300000,6.760000,0.019548,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.020000,0.000000,32.726207,-97.111442,0.090000,185.139999,        21,         6,         7,        24,        10,        12,       800
2.824419,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.020610,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.227153,0.000000,0.009355,15.240166,0,0,0,0,531.380005,61.820000,3.750000,4.086810,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.086810,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,0.300000,0.100000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.265411,1.098640,0.507375,0.473838,1.338833,0.514072,0.380632,0.496248,0.496248,0.364380,0.364380,1.991509,0.392557,-9.541050,0.000000,0.000000,0.000000,-0.680000,-0.830000,9.990000,-10.370000,-0.570000,-0.030000,0.000000,0.000000,0.000000,0.100000,7.410000,6.620000,-0.120000,-7.300000,6.750000,0.024435,-0.039095,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.040000,0.000000,32.726207,-97.111442,0.090000,185.139999,        21,         6,         7,        24,        10,        12,       800
2.834608,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.020402,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.226118,0.000000,0.009335,15.609673,0,0,0,0,531.380005,61.820000,3.750000,4.086810,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.086810,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,0.300000,0.100000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.261383,1.101813,0.501685,0.470112,1.343163,0.511202,0.378819,0.494042,0.494042,0.363098,0.363098,1.996296,0.397344,-9.574560,0.000000,0.000000,0.000000,-0.670000,-0.810000,10.010000,-10.380000,-0.590000,-0.010000,0.000000,0.000000,0.000000,0.100000,7.420000,6.630000,-0.120000,-7.300000,6.760000,0.024435,-0.039095,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.050000,0.000000,32.726207,-97.111442,0.090000,185.139999,        21,         6,         7,        24,        10,        12,       800
2.843521,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.020607,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.225207,0.000000,0.009437,15.386261,0,0,0,0,531.380005,61.820000,3.750000,4.086810,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.086810,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,0.000000,-0.600000,-0.300000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.265209,1.096123,0.512561,0.473788,1.340545,0.514928,0.373431,0.492101,0.492101,0.361968,0.361968,1.972359,0.368621,-9.579348,0.000000,0.000000,0.000000,-0.670000,-0.810000,10.010000,-10.380000,-0.560000,-0.020000,0.000000,0.000000,0.000000,0.090000,7.410000,6.630000,-0.120000,-7.310000,6.760000,0.019548,-0.039095,-0.014661,0.000000,0.000000,0.000000,0.040000,-0.040000,0.000000,32.726207,-97.111442,0.090000,185.139999,        21,         6,         7,        24,        10,        12,       800
2.853580,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.020903,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.224203,0.000000,0.009565,15.377663,0,0,0,0,531.380005,61.820000,3.750000,4.086810,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.086810,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,-0.300000,0.100000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.264907,1.098238,0.511756,0.463365,1.340444,0.518352,0.393674,0.489958,0.489958,0.360719,0.360719,1.962785,0.382982,-9.603284,0.000000,0.000000,0.000000,-0.660000,-0.820000,10.010000,-10.380000,-0.570000,-0.030000,0.000000,0.000000,0.000000,0.090000,7.430000,6.630000,-0.110000,-7.310000,6.750000,0.024435,-0.039095,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.030000,0.000000,32.726207,-97.111442,0.090000,185.139999,        21,         6,         7,        24,        10,        12,       800
2.863139,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.020705,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.223254,0.000000,0.009648,15.167114,0,0,0,0,531.380005,61.820000,3.750000,4.086810,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.086810,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,-0.300000,-0.200000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.266619,1.098741,0.517345,0.465580,1.337977,0.512259,0.375546,0.487934,0.487934,0.359537,0.359537,1.977147,0.387770,-9.584135,0.000000,0.000000,0.000000,-0.670000,-0.800000,10.000000,-10.370000,-0.580000,-0.030000,0.000000,0.000000,0.000000,0.080000,7.420000,6.610000,-0.110000,-7.310000,6.750000,0.019548,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.030000,0.000000,32.726198,-97.111437,0.050000,185.139999,        21,         6,         7,        24,        10,        12,       900
2.873416,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.020494,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222242,0.000000,0.009706,15.669838,0,0,0,0,531.380005,61.820000,3.750000,4.086810,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.086810,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,0.400000,0.500000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.264152,1.099748,0.509389,0.474644,1.343868,0.517093,0.375294,0.485775,0.485775,0.358273,0.358273,1.991509,0.397344,-9.579348,0.000000,0.000000,0.000000,-0.670000,-0.800000,10.010000,-10.380000,-0.590000,-0.020000,0.000000,0.000000,0.000000,0.070000,7.410000,6.620000,-0.110000,-7.300000,6.750000,0.024435,-0.039095,-0.014661,0.000000,0.000000,0.000000,0.020000,-0.030000,0.000000,32.726198,-97.111437,0.050000,185.139999,        21,         6,         7,        24,        10,        12,       900
2.883619,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.020286,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.221246,0.000000,0.009707,15.240166,0,0,0,0,531.380005,62.329998,3.770000,4.086653,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.086653,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,0.400000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.263044,1.103877,0.508986,0.469206,1.338833,0.517395,0.389998,0.483647,0.483647,0.357026,0.357026,1.996296,0.402132,-9.569773,0.000000,0.000000,0.000000,-0.680000,-0.810000,10.010000,-10.380000,-0.580000,-0.030000,0.000000,0.000000,0.000000,0.090000,7.420000,6.630000,-0.120000,-7.290000,6.770000,0.024435,-0.039095,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.040000,0.000000,32.726198,-97.111437,0.050000,185.139999,        21,         6,         7,        24,        10,        12,       900
2.892567,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.020106,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.220381,0.000000,0.009770,15.403442,0,0,0,0,531.380005,62.329998,3.770000,4.086653,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.086653,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,0.400000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.267677,1.099547,0.509087,0.476054,1.340746,0.515180,0.391508,0.481800,0.481800,0.355941,0.355941,2.001083,0.406919,-9.608071,0.000000,0.000000,0.000000,-0.680000,-0.800000,10.020000,-10.370000,-0.580000,0.000000,0.000000,0.000000,0.000000,0.100000,7.420000,6.610000,-0.120000,-7.300000,6.770000,0.024435,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.050000,0.000000,32.726198,-97.111437,0.050000,185.139999,        21,         6,         7,        24,        10,        12,       900
2.902740,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.020413,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.219407,0.000000,0.009891,15.536644,0,0,0,0,531.380005,62.329998,3.770000,4.086652,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.086652,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,0.400000,-0.600000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.264706,1.098036,0.513317,0.470414,1.342307,0.522783,0.402083,0.479719,0.479719,0.354717,0.354717,1.981934,0.406919,-9.593710,0.000000,0.000000,0.000000,-0.700000,-0.810000,10.050000,-10.360000,-0.560000,-0.020000,0.000000,0.000000,0.000000,0.090000,7.420000,6.630000,-0.110000,-7.320000,6.750000,0.024435,-0.039095,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.030000,0.000000,32.726198,-97.111437,0.050000,185.139999,        21,         6,         7,        24,        10,        12,       900
2.911398,52.100002,44.299999,47.433334,52.100002,43.500000,47.977776,51.100002,44.200001,47.590004,55.299999,45.299999,49.979996,57.000000,48.299999,52.419994,0,0.000000,-0.020740,0.000000,0.000000,0.000000,0.000000,0,0,0.000500,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218565,0.000000,0.009667,15.927635,0,0,0,0,531.380005,62.329998,3.770000,4.086652,0.000000,4.107700,4.107700,0.000000,0.000000,57.000000,0.000000,0,0,1,4.086652,4.107700,3.997000,49.251118,57.000000,43.500000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,-56.700001,215.600006,144.400009,0.000000,-0.200000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584767602692,2.266670,1.098590,0.508432,0.475248,1.346889,0.516187,0.394076,0.477919,0.477919,0.353657,0.353657,1.991509,0.387770,-9.627220,0.000000,0.000000,0.000000,-0.690000,-0.800000,10.030000,-10.380000,-0.570000,-0.010000,0.000000,0.000000,0.000000,0.100000,7.410000,6.620000,-0.120000,-7.310000,6.740000,0.024435,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.030000,0.000000,32.726198,-97.111437,0.050000,185.139999,        21,         6,         7,        24,        10,        12,       900
